2026-02-25T11:59:05.123519,3500,2.560001,12.94,1.942639e-05,26435,9916416000,9.9164,0.9039,
2026-02-25T11:59:06.255233,3500,2.560001,12.94,1.942639e-05,26426,9916416000,9.9164,0.9042,3.041182
2026-02-25T11:59:52.902777,3550,2.549052,12.79,1.941820e-05,26425,9917644800,9.9176,0.9171,
2026-02-25T12:00:36.170000,3600,2.479394,11.93,1.941000e-05,26450,9918873600,9.9189,0.9291,
2026-02-25T12:01:19.690335,3650,2.457544,11.68,1.940180e-05,26473,9920102400,9.9201,0.9412,
2026-02-25T12:02:02.828905,3700,2.418709,11.23,1.939361e-05,26498,9921331200,9.9213,0.9532,
2026-02-25T12:02:46.101141,3750,2.534496,12.61,1.938541e-05,26522,9922560000,9.9226,0.9652,
2026-02-25T12:03:29.439252,3800,2.757560,15.76,1.937721e-05,26545,9923788800,9.9238,0.9773,
2026-02-25T12:04:13.114659,3850,2.663655,14.35,1.936902e-05,26564,9925017600,9.9250,0.9894,
2026-02-25T12:04:56.428899,3900,2.618434,13.71,1.936082e-05,26586,9926246400,9.9262,1.0014,
2026-02-25T12:05:39.818881,3950,2.713591,15.08,1.935262e-05,26606,9927475200,9.9275,1.0135,
2026-02-25T12:06:23.278447,4000,2.727564,15.30,1.934443e-05,26626,9928704000,9.9287,1.0256,
2026-02-25T12:06:24.416273,4000,2.727564,15.30,1.934443e-05,26618,9928704000,9.9287,1.0259,3.046791
2026-02-25T12:07:46.720451,4050,2.716297,15.12,1.933623e-05,26363,9929932800,9.9299,1.0487,
2026-02-25T12:08:30.283452,4100,2.678683,14.57,1.932803e-05,26384,9931161600,9.9312,1.0608,
2026-02-25T12:09:14.470306,4150,2.626088,13.82,1.931984e-05,26400,9932390400,9.9324,1.0731,
2026-02-25T12:09:57.766569,4200,2.687005,14.69,1.931164e-05,26422,9933619200,9.9336,1.0851,
2026-02-25T12:10:41.095292,4250,2.678563,14.56,1.930344e-05,26444,9934848000,9.9348,1.0972,
2026-02-25T12:11:24.726546,4300,2.592669,13.37,1.929525e-05,26462,9936076800,9.9361,1.1093,
2026-02-25T12:12:08.579401,4350,2.637883,13.98,1.928705e-05,26479,9937305600,9.9373,1.1215,
2026-02-25T12:12:51.908632,4400,2.601062,13.48,1.927885e-05,26499,9938534400,9.9385,1.1335,
2026-02-25T12:13:35.858721,4450,2.655079,14.23,1.927066e-05,26515,9939763200,9.9398,1.1457,
2026-02-25T12:14:19.391053,4500,2.744864,15.56,1.926246e-05,26533,9940992000,9.9410,1.1578,
2026-02-25T12:14:20.525804,4500,2.744864,15.56,1.926246e-05,26525,9940992000,9.9410,1.1581,3.049983
2026-02-25T12:15:07.101781,4550,2.753100,15.69,1.925426e-05,26524,9942220800,9.9422,1.1711,
2026-02-25T12:15:50.635906,4600,2.752315,15.68,1.924607e-05,26541,9943449600,9.9434,1.1832,
2026-02-25T12:16:34.051490,4650,2.708446,15.01,1.923787e-05,26559,9944678400,9.9447,1.1952,
2026-02-25T12:17:17.427770,4700,2.676206,14.53,1.922967e-05,26577,9945907200,9.9459,1.2073,
2026-02-25T12:18:00.817370,4750,2.681471,14.61,1.922148e-05,26594,9947136000,9.9471,1.2193,
2026-02-25T12:18:44.182851,4800,2.735495,15.42,1.921328e-05,26611,9948364800,9.9484,1.2314,
2026-02-25T12:19:27.676867,4850,2.673576,14.49,1.920508e-05,26627,9949593600,9.9496,1.2435,
2026-02-25T12:20:11.095863,4900,2.620155,13.74,1.919689e-05,26643,9950822400,9.9508,1.2555,
2026-02-25T12:20:54.534529,4950,2.673696,14.49,1.918869e-05,26659,9952051200,9.9521,1.2676,
2026-02-25T12:21:37.994657,5000,2.661460,14.32,1.918049e-05,26674,9953280000,9.9533,1.2797,
2026-02-25T12:21:39.129525,5000,2.661460,14.32,1.918049e-05,26667,9953280000,9.9533,1.2800,3.053318
2026-02-25T12:23:01.239297,5050,2.612942,13.64,1.917230e-05,26462,9954508800,9.9545,1.3028,
2026-02-25T12:23:44.649253,5100,2.611003,13.61,1.916410e-05,26479,9955737600,9.9557,1.3148,
2026-02-25T12:24:27.958534,5150,2.597755,13.43,1.915590e-05,26497,9956966400,9.9570,1.3269,
2026-02-25T12:25:11.269008,5200,2.565460,13.01,1.914771e-05,26513,9958195200,9.9582,1.3389,
2026-02-25T12:25:54.632035,5250,2.586270,13.28,1.913951e-05,26530,9959424000,9.9594,1.3509,
2026-02-25T12:26:37.994512,5300,2.544165,12.73,1.913131e-05,26546,9960652800,9.9607,1.3630,
2026-02-25T12:27:21.403969,5350,2.510005,12.30,1.912312e-05,26561,9961881600,9.9619,1.3750,
2026-02-25T12:28:04.711304,5400,2.660401,14.30,1.911492e-05,26577,9963110400,9.9631,1.3871,
2026-02-25T12:28:48.097162,5450,2.717529,15.14,1.910672e-05,26592,9964339200,9.9643,1.3991,
2026-02-25T12:29:31.386200,5500,2.651246,14.17,1.909852e-05,26607,9965568000,9.9656,1.4112,
2026-02-25T12:29:32.519270,5500,2.651246,14.17,1.909852e-05,26601,9965568000,9.9656,1.4115,3.054191
2026-02-25T12:30:19.137758,5550,2.632930,13.91,1.909033e-05,26599,9966796800,9.9668,1.4244,
2026-02-25T12:31:02.408022,5600,2.682150,14.62,1.908213e-05,26614,9968025600,9.9680,1.4364,
2026-02-25T12:31:45.670890,5650,2.673190,14.49,1.907393e-05,26629,9969254400,9.9693,1.4485,
2026-02-25T12:32:28.940721,5700,2.585880,13.27,1.906574e-05,26643,9970483200,9.9705,1.4605,
2026-02-25T12:33:12.238311,5750,2.549672,12.80,1.905754e-05,26658,9971712000,9.9717,1.4725,
2026-02-25T12:33:56.336831,5800,2.551852,12.83,1.904934e-05,26668,9972940800,9.9729,1.4847,
2026-02-25T12:34:39.627302,5850,2.533796,12.60,1.904115e-05,26681,9974169600,9.9742,1.4968,
2026-02-25T12:35:22.948440,5900,2.433126,11.39,1.903295e-05,26695,9975398400,9.9754,1.5088,
2026-02-25T12:36:06.311778,5950,2.473236,11.86,1.902475e-05,26708,9976627200,9.9766,1.5209,
2026-02-25T12:36:49.683235,6000,2.543965,12.73,1.901656e-05,26721,9977856000,9.9779,1.5329,
2026-02-25T12:36:50.817079,6000,2.543965,12.73,1.901656e-05,26715,9977856000,9.9779,1.5332,3.056246
2026-02-25T12:38:13.693506,6050,2.518790,12.41,1.900836e-05,26539,9979084800,9.9791,1.5562,
2026-02-25T12:38:57.060630,6100,2.513183,12.34,1.900016e-05,26553,9980313600,9.9803,1.5683,
2026-02-25T12:39:40.443723,6150,2.503775,12.23,1.899197e-05,26567,9981542400,9.9815,1.5803,
2026-02-25T12:40:23.792071,6200,2.541697,12.70,1.898377e-05,26580,9982771200,9.9828,1.5924,
2026-02-25T12:41:07.209273,6250,2.514306,12.36,1.897557e-05,26593,9984000000,9.9840,1.6044,
2026-02-25T12:41:50.846513,6300,2.462548,11.73,1.896738e-05,26605,9985228800,9.9852,1.6166,
2026-02-25T12:42:34.117089,6350,2.727346,15.29,1.895918e-05,26618,9986457600,9.9865,1.6286,
2026-02-25T12:43:17.343906,6400,2.893404,18.05,1.895098e-05,26631,9987686400,9.9877,1.6406,
2026-02-25T12:44:00.815217,6450,2.684481,14.65,1.894279e-05,26643,9988915200,9.9889,1.6527,
2026-02-25T12:44:44.183435,6500,2.598943,13.45,1.893459e-05,26655,9990144000,9.9901,1.6647,
2026-02-25T12:44:45.316870,6500,2.598943,13.45,1.893459e-05,26650,9990144000,9.9901,1.6650,3.056820
2026-02-25T12:45:32.161141,6550,2.612008,13.63,1.892639e-05,26647,9991372800,9.9914,1.6780,
2026-02-25T12:46:15.563273,6600,2.576746,13.15,1.891820e-05,26659,9992601600,9.9926,1.6901,
2026-02-25T12:46:59.646271,6650,2.542429,12.71,1.891000e-05,26668,9993830400,9.9938,1.7023,
2026-02-25T12:47:43.022940,6700,2.686062,14.67,1.890180e-05,26679,9995059200,9.9951,1.7144,
2026-02-25T12:48:26.603391,6750,2.750308,15.65,1.889361e-05,26690,9996288000,9.9963,1.7265,
2026-02-25T12:49:10.045120,6800,2.640033,14.01,1.888541e-05,26701,9997516800,9.9975,1.7386,
2026-02-25T12:49:53.960140,6850,2.614865,13.67,1.887721e-05,26710,9998745600,9.9987,1.7508,
2026-02-25T12:50:37.799748,6900,2.601268,13.48,1.886902e-05,26719,9999974400,10.0000,1.7629,
2026-02-25T12:51:21.560816,6950,2.667322,14.40,1.886082e-05,26728,10001203200,10.0012,1.7751,
2026-02-25T12:52:05.637222,7000,2.764717,15.87,1.885262e-05,26736,10002432000,10.0024,1.7873,
2026-02-25T12:52:06.788190,7000,2.764717,15.87,1.885262e-05,26732,10002432000,10.0024,1.7877,3.060059
2026-02-25T12:53:30.321520,7050,2.743870,15.55,1.884443e-05,26578,10003660800,10.0037,1.8109,
2026-02-25T12:54:14.166662,7100,2.652746,14.19,1.883623e-05,26587,10004889600,10.0049,1.8230,
2026-02-25T12:54:58.537725,7150,2.595081,13.40,1.882803e-05,26595,10006118400,10.0061,1.8354,
2026-02-25T12:55:42.216860,7200,2.595804,13.41,1.881984e-05,26605,10007347200,10.0073,1.8475,
2026-02-25T12:56:25.877740,7250,2.628470,13.85,1.881164e-05,26615,10008576000,10.0086,1.8596,
2026-02-25T12:57:09.822535,7300,2.778891,16.10,1.880344e-05,26624,10009804800,10.0098,1.8718,
2026-02-25T12:57:53.753436,7350,2.820075,16.78,1.879525e-05,26632,10011033600,10.0110,1.8840,
2026-02-25T12:58:37.966960,7400,2.732922,15.38,1.878705e-05,26640,10012262400,10.0123,1.8963,
2026-02-25T12:59:21.880041,7450,2.668529,14.42,1.877885e-05,26648,10013491200,10.0135,1.9085,
2026-02-25T13:00:05.562742,7500,2.650306,14.16,1.877066e-05,26658,10014720000,10.0147,1.9206,
2026-02-25T13:00:06.711391,7500,2.650306,14.16,1.877066e-05,26653,10014720000,10.0147,1.9210,3.062637
2026-02-25T13:00:54.170670,7550,2.717138,15.14,1.876246e-05,26648,10015948800,10.0159,1.9341,
2026-02-25T13:01:37.573130,7600,2.723575,15.23,1.875426e-05,26658,10017177600,10.0172,1.9462,
2026-02-25T13:02:21.052058,7650,2.666835,14.39,1.874607e-05,26668,10018406400,10.0184,1.9583,
2026-02-25T13:03:04.533651,7700,2.621292,13.75,1.873787e-05,26678,10019635200,10.0196,1.9704,
2026-02-25T13:03:47.948635,7750,2.640235,14.02,1.872967e-05,26688,10020864000,10.0209,1.9824,
2026-02-25T13:04:31.346526,7800,2.660746,14.31,1.872148e-05,26698,10022092800,10.0221,1.9945,
2026-02-25T13:05:14.770545,7850,2.579537,13.19,1.871328e-05,26707,10023321600,10.0233,2.0065,
2026-02-25T13:05:58.044942,7900,2.493840,12.11,1.870508e-05,26717,10024550400,10.0246,2.0186,
2026-02-25T13:06:41.491940,7950,2.566989,13.03,1.869689e-05,26727,10025779200,10.0258,2.0306,
2026-02-25T13:07:24.974932,8000,2.626499,13.83,1.868869e-05,26736,10027008000,10.0270,2.0427,
2026-02-25T13:07:26.109527,8000,2.626499,13.83,1.868869e-05,26732,10027008000,10.0270,2.0430,3.066341
2026-02-25T13:08:48.335392,8050,2.617482,13.70,1.868049e-05,26601,10028236800,10.0282,2.0659,
2026-02-25T13:09:31.714600,8100,2.739313,15.48,1.867230e-05,26611,10029465600,10.0295,2.0779,
2026-02-25T13:10:15.169198,8150,2.810228,16.61,1.866410e-05,26621,10030694400,10.0307,2.0900,
2026-02-25T13:10:58.631599,8200,2.787165,16.23,1.865590e-05,26630,10031923200,10.0319,2.1021,
2026-02-25T13:11:42.740483,8250,2.709551,15.02,1.864771e-05,26638,10033152000,10.0332,2.1143,
2026-02-25T13:12:26.027663,8300,2.580485,13.20,1.863951e-05,26647,10034380800,10.0344,2.1263,
2026-02-25T13:13:09.353846,8350,2.501205,12.20,1.863131e-05,26657,10035609600,10.0356,2.1384,
2026-02-25T13:13:52.759479,8400,2.502101,12.21,1.862312e-05,26666,10036838400,10.0368,2.1504,
2026-02-25T13:14:36.220869,8450,2.660677,14.31,1.861492e-05,26675,10038067200,10.0381,2.1625,
2026-02-25T13:15:19.497126,8500,2.824761,16.86,1.860672e-05,26685,10039296000,10.0393,2.1745,
2026-02-25T13:15:20.630179,8500,2.824761,16.86,1.860672e-05,26681,10039296000,10.0393,2.1748,3.070987
2026-02-25T13:16:07.320317,8550,2.776988,16.07,1.859852e-05,26679,10040524800,10.0405,2.1878,
2026-02-25T13:16:50.719515,8600,2.716095,15.12,1.859033e-05,26688,10041753600,10.0418,2.1999,
2026-02-25T13:17:34.130500,8650,2.698990,14.86,1.858213e-05,26697,10042982400,10.0430,2.2119,
2026-02-25T13:18:18.425189,8700,2.675701,14.52,1.857393e-05,26702,10044211200,10.0442,2.2242,
2026-02-25T13:19:01.949113,8750,2.733302,15.38,1.856574e-05,26711,10045440000,10.0454,2.2363,
2026-02-25T13:19:46.147052,8800,2.652461,14.19,1.855754e-05,26717,10046668800,10.0467,2.2486,
2026-02-25T13:20:30.389518,8850,2.598133,13.44,1.854934e-05,26722,10047897600,10.0479,2.2609,
2026-02-25T13:21:14.694049,8900,2.634101,13.93,1.854115e-05,26728,10049126400,10.0491,2.2732,
2026-02-25T13:21:58.326094,8950,2.610918,13.61,1.853295e-05,26736,10050355200,10.0504,2.2853,
2026-02-25T13:22:41.960280,9000,2.624624,13.80,1.852475e-05,26743,10051584000,10.0516,2.2974,
2026-02-25T13:22:43.097571,9000,2.624624,13.80,1.852475e-05,26739,10051584000,10.0516,2.2977,3.075762
2026-02-25T13:24:06.132494,9050,2.619866,13.73,1.851656e-05,26621,10052812800,10.0528,2.3208,
2026-02-25T13:24:49.758629,9100,2.563586,12.98,1.850836e-05,26629,10054041600,10.0540,2.3329,
2026-02-25T13:25:33.912705,9150,2.526804,12.51,1.850016e-05,26635,10055270400,10.0553,2.3452,
2026-02-25T13:26:17.454808,9200,2.554009,12.86,1.849197e-05,26643,10056499200,10.0565,2.3573,
2026-02-25T13:27:01.023446,9250,2.617967,13.71,1.848377e-05,26651,10057728000,10.0577,2.3694,
2026-02-25T13:27:44.593527,9300,2.605080,13.53,1.847557e-05,26659,10058956800,10.0590,2.3815,
2026-02-25T13:28:28.122372,9350,2.568969,13.05,1.846738e-05,26667,10060185600,10.0602,2.3936,
2026-02-25T13:29:11.762419,9400,2.628714,13.86,1.845918e-05,26674,10061414400,10.0614,2.4057,
2026-02-25T13:29:55.531084,9450,2.650210,14.16,1.845098e-05,26681,10062643200,10.0626,2.4179,
2026-02-25T13:30:39.656556,9500,2.630212,13.88,1.844279e-05,26687,10063872000,10.0639,2.4301,
2026-02-25T13:30:40.794335,9500,2.630212,13.88,1.844279e-05,26684,10063872000,10.0639,2.4304,3.078423
2026-02-25T13:31:27.793480,9550,2.634058,13.93,1.843459e-05,26681,10065100800,10.0651,2.4435,
2026-02-25T13:32:11.597625,9600,2.670604,14.45,1.842639e-05,26688,10066329600,10.0663,2.4557,
2026-02-25T13:32:56.162900,9650,2.656445,14.25,1.841820e-05,26692,10067558400,10.0676,2.4680,
2026-02-25T13:33:39.816589,9700,2.382752,10.83,1.841000e-05,26699,10068787200,10.0688,2.4802,
2026-02-25T13:34:23.210162,9750,2.182860,8.87,1.840180e-05,26707,10070016000,10.0700,2.4922,
2026-02-25T13:35:07.947027,9800,2.186158,8.90,1.839361e-05,26711,10071244800,10.0712,2.5046,
2026-02-25T13:35:51.447210,9850,2.154637,8.62,1.838541e-05,26718,10072473600,10.0725,2.5167,
2026-02-25T13:36:34.887824,9900,2.271284,9.69,1.837721e-05,26726,10073702400,10.0737,2.5288,
2026-02-25T13:37:18.514764,9950,2.528779,12.54,1.836902e-05,26733,10074931200,10.0749,2.5409,
2026-02-25T13:38:02.195925,10000,2.621489,13.76,1.836082e-05,26739,10076160000,10.0762,2.5530,
2026-02-25T13:38:03.334231,10000,2.621489,13.76,1.836082e-05,26736,10076160000,10.0762,2.5534,3.077992
2026-02-25T13:39:28.031685,10050,2.602277,13.49,1.835262e-05,26624,10077388800,10.0774,2.5769,
2026-02-25T13:40:12.036769,10100,2.603576,13.51,1.834443e-05,26631,10078617600,10.0786,2.5891,
2026-02-25T13:40:55.571891,10150,2.580741,13.21,1.833623e-05,26638,10079846400,10.0798,2.6012,
2026-02-25T13:41:38.849368,10200,2.520487,12.43,1.832803e-05,26646,10081075200,10.0811,2.6132,
2026-02-25T13:42:23.862185,10250,2.485912,12.01,1.831984e-05,26649,10082304000,10.0823,2.6257,
2026-02-25T13:43:07.464546,10300,2.543706,12.73,1.831164e-05,26656,10083532800,10.0835,2.6378,
2026-02-25T13:43:51.015710,10350,2.596541,13.42,1.830344e-05,26663,10084761600,10.0848,2.6499,
2026-02-25T13:44:34.333778,10400,2.581024,13.21,1.829525e-05,26671,10085990400,10.0860,2.6620,
2026-02-25T13:45:17.878518,10450,2.569677,13.06,1.828705e-05,26678,10087219200,10.0872,2.6741,
2026-02-25T13:46:01.483233,10500,2.595296,13.40,1.827885e-05,26685,10088448000,10.0884,2.6862,
2026-02-25T13:46:02.618612,10500,2.595296,13.40,1.827885e-05,26682,10088448000,10.0884,2.6865,3.079308
2026-02-25T13:46:49.655441,10550,2.679002,14.57,1.827066e-05,26679,10089676800,10.0897,2.6996,
2026-02-25T13:47:33.186226,10600,2.736639,15.44,1.826246e-05,26686,10090905600,10.0909,2.7117,
2026-02-25T13:48:16.768971,10650,2.706942,14.98,1.825426e-05,26693,10092134400,10.0921,2.7238,
2026-02-25T13:49:00.371560,10700,2.661641,14.32,1.824607e-05,26699,10093363200,10.0934,2.7359,
2026-02-25T13:49:43.924831,10750,2.682339,14.62,1.823787e-05,26706,10094592000,10.0946,2.7480,
2026-02-25T13:50:28.087697,10800,2.742083,15.52,1.822967e-05,26711,10095820800,10.0958,2.7602,
2026-02-25T13:51:11.666710,10850,2.706548,14.98,1.822148e-05,26717,10097049600,10.0970,2.7723,
2026-02-25T13:51:55.218692,10900,2.697137,14.84,1.821328e-05,26724,10098278400,10.0983,2.7844,
2026-02-25T13:52:38.753787,10950,2.682472,14.62,1.820508e-05,26730,10099507200,10.0995,2.7965,
2026-02-25T13:53:22.346291,11000,2.686981,14.69,1.819689e-05,26737,10100736000,10.1007,2.8086,
2026-02-25T13:53:23.482951,11000,2.686981,14.69,1.819689e-05,26734,10100736000,10.1007,2.8090,3.074030
2026-02-25T13:54:46.412506,11050,2.732185,15.37,1.818869e-05,26637,10101964800,10.1020,2.8320,
2026-02-25T13:55:30.021823,11100,2.755044,15.72,1.818049e-05,26643,10103193600,10.1032,2.8441,
2026-02-25T13:56:13.474420,11150,2.658161,14.27,1.817230e-05,26650,10104422400,10.1044,2.8562,
2026-02-25T13:56:56.957442,11200,2.602041,13.49,1.816410e-05,26657,10105651200,10.1057,2.8683,
2026-02-25T13:57:40.618628,11250,2.674023,14.50,1.815590e-05,26663,10106880000,10.1069,2.8804,
2026-02-25T13:58:24.193224,11300,2.617436,13.70,1.814771e-05,26670,10108108800,10.1081,2.8925,
2026-02-25T13:59:07.816363,11350,2.644661,14.08,1.813951e-05,26676,10109337600,10.1093,2.9046,
2026-02-25T13:59:51.423031,11400,2.689854,14.73,1.813131e-05,26682,10110566400,10.1106,2.9167,
2026-02-25T14:00:34.902528,11450,2.685158,14.66,1.812312e-05,26689,10111795200,10.1118,2.9288,
2026-02-25T14:01:18.567329,11500,2.721938,15.21,1.811492e-05,26695,10113024000,10.1130,2.9409,
2026-02-25T14:01:19.703572,11500,2.721938,15.21,1.811492e-05,26692,10113024000,10.1130,2.9412,2.979314
